course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
online	HESP	HESP648A	F 9:00am 11:50am	5	1	Clinical Practice in Speech: Diagnostic Procedures	Kathryn Dow-Burger	
online	HESP	HESP648B	Th 12:30pm 1:20pm	5	5	Clinical Practice in Speech: Therapeutic Procedures	Vivian Sisskin	W 1:00pm 2:30pm
online	HESP	HESP648B	Th 12:30pm 1:20pm	5	2	Clinical Practice in Speech: Therapeutic Procedures	Eliza Thompson	
online	HESP	HESP648B	Th 12:30pm 1:20pm	5	1	Clinical Practice in Speech: Therapeutic Procedures	Jose Ortiz	F 12:00pm 12:50pm
online	HESP	HESP648B	M 9:30am 10:50am	5	2	Clinical Practice in Speech: Therapeutic Procedures	Eusabia Mont	
online	HESP	HESP648B	Th 12:30pm 1:20pm	5	2	Clinical Practice in Speech: Therapeutic Procedures	Kristin Slawson	
online	HESP	HESP648B	Th 12:30pm 1:20pm	5	1	Clinical Practice in Speech: Therapeutic Procedures	Kathryn Dow-Burger	W 10:00am 10:50am
online	HESP	HESP702	Th 9:00am 12:20pm	30	12	Diagnostic Procedures in Speech-Language Pathology	Colleen Worthington	
online	HESP	HESP722	Tu 4:30pm 7:00pm	15	3	Psychoacoutics	Matthew Goupell	
blended	HESP	HESP710	M 5:00pm 7:30pm	20	13	Industrial and Environmental Noise Problems	Eric Hoover	
in person	HHUM	HHUM205	MW 2:00pm 3:15pm	16	10	Second Year Seminar in Honors Humanities	Karin Rosemblatt	
in person	HHUM	HHUM205	TuTh 11:00am 12:15pm	25	0	Second Year Seminar in Honors Humanities	Lara Payne	
online	HHUM	HHUM105	MW 1:00pm 1:50pm	19	0	Honors Humanities: Introduction to the Arts and Humanities	Randy Ontiveros	F 10:00am 10:50am
online	HHUM	HHUM105	MW 1:00pm 1:50pm	19	0	Honors Humanities: Introduction to the Arts and Humanities	Randy Ontiveros	F 11:00am 11:50am
online	HHUM	HHUM105	MW 1:00pm 1:50pm	19	2	Honors Humanities: Introduction to the Arts and Humanities	Randy Ontiveros	F 12:00pm 12:50pm
online	HHUM	HHUM105	MW 1:00pm 1:50pm	19	0	Honors Humanities: Introduction to the Arts and Humanities	Randy Ontiveros	F 1:00pm 1:50pm
online	HHUM	HHUM205	TuTh 3:30pm 4:45pm	19	0	Second Year Seminar in Honors Humanities	Kathleen Spanos	
online	HHUM	HHUM205	TuTh 2:00pm 3:15pm	25	7	Second Year Seminar in Honors Humanities	Sahar Khamis	
online	HHUM	HHUM328		12	8	Internship in Honors Humanities	Randy Ontiveros	
online	HHUM	HHUM328		12	10	Internship in Honors Humanities	Randy Ontiveros	
online	HHUM	HHUM328		12	12	Internship in Honors Humanities	Randy Ontiveros	
online	HHUM	HHUM329		8	8	Undergraduate Teaching Assistantship	Randy Ontiveros	
online	HISP	HISP600	Th 7:00pm 9:40pm	20	10	History, Theory, and Practice of Historic Preservation	John Sprinkle	
online	HISP	HISP611	W 7:00pm 9:40pm	15	5	Historical Research Methods	Paula Nasta	
online	HISP	HISP629		1	1	Independent Studies in Historic Preservation	Dennis Pogue	
online	HISP	HISP629		1	0	Independent Studies in Historic Preservation	Donald Linebaugh	
online	HISP	HISP650	TuTh 4:00pm 6:40pm	15	10	Historic Preservation Studio Workshop	Jeremy Wells,Michelle Magalong	
online	HISP	HISP655	Tu 7:00pm 9:40pm	15	7	American Vernacular Architecture	Dennis Pogue	
online	HISP	HISP660		10	9	Internship in Historic Preservation	Dennis Pogue	
online	HISP	HISP680	M 7:00pm 9:40pm	15	6	Preservation Economics	Jeremy Wells	
online	HISP	HISP701		10	10	Certificate Portfolio Project	Dennis Pogue	
online	HISP	HISP710		10	8	Final Project in Historic Preservation I	Dennis Pogue	
online	HISP	HISP711		10	8	Final Project in Historic Preservation II	Dennis Pogue	
in person	HIST	HIST113	TuTh 12:30pm 1:45pm	30	11	The Making of Modern Europe	Stefano Villani	
in person	HIST	HIST208F	Th 11:00am 12:50pm	12	1	Historical Research and Methods Seminar; Monuments, Memorials, and Museums: History through Sites of Public Memory	Caroline Angle	
in person	HIST	HIST208F	Th 2:00pm 3:50pm	12	7	Historical Research and Methods Seminar; Monuments, Memorials, and Museums: History through Sites of Public Memory	Caroline Angle	
in person	HIST	HIST250	TuTh 3:30pm 4:45pm	40	7	Colonial Latin America	Alejandro Caneque	
in person	HIST	HIST319Q	TuTh 9:30am 10:45am	40	9	Special Topics in History; The Civil War Era: America's Fiery Trial	Michael Ross	
in person	HIST	HIST333	TuTh 9:30am 10:45am	30	14	The European Reformations	Stefano Villani	
in person	HIST	HIST408E	M 11:00am 12:50pm	12	0	Senior Seminar; Empire and Central Asia	Sarah Cameron	
in person	HIST	HIST454	TuTh 3:30pm 4:45pm	40	17	Constitutional History of the United States: From Colonial Origins to 1865	Michael Ross	
in person	HIST	HIST619F	Th 3:30pm 6:00pm	10	10	Special Topics in History; Historical Research	Philip Soergel	
in person	HIST	HIST819F	Th 6:00pm 8:30pm	10	10	Special Topics in History: Independent Research; Advanced Historical Research and Writing	Alejandro Caneque	
online	HIST	HIST106	TuTh 9:30am 10:45am	40	1	American Jewish Experience	Marsha Rozenblit	
online	HIST	HIST110	MW 10:00am 10:50am	24	0	The Ancient World	Elizabeth Conner	W 2:00pm 2:50pm
online	HIST	HIST110	MW 10:00am 10:50am	24	0	The Ancient World	Elizabeth Conner	W 11:00am 11:50am
online	HIST	HIST110	MW 10:00am 10:50am	24	0	The Ancient World	Elizabeth Conner	W 1:00pm 1:50pm
online	HIST	HIST111	TuTh 12:30pm 1:20pm	24	1	The Medieval World	Colleen Ho	Th 9:30am 10:20am
online	HIST	HIST111	TuTh 12:30pm 1:20pm	24	3	The Medieval World	Colleen Ho	Th 11:00am 11:50am
online	HIST	HIST111	TuTh 12:30pm 1:20pm	24	1	The Medieval World	Colleen Ho	Th 2:00pm 2:50pm
online	HIST	HIST111	TuTh 12:30pm 1:20pm	24	1	The Medieval World	Colleen Ho	F 9:00am 9:50am
online	HIST	HIST111	TuTh 12:30pm 1:20pm	24	0	The Medieval World	Colleen Ho	F 12:00pm 12:50pm
online	HIST	HIST111	TuTh 12:30pm 1:20pm	24	1	The Medieval World	Colleen Ho	F 1:00pm 1:50pm
online	HIST	HIST111	TuTh 6:00pm 7:15pm	27	2	The Medieval World	Courtney Dahlke	
online	HIST	HIST120	MW 9:00am 9:50am	24	1	Islamic Civilization	Antoine Borrut	F 10:00am 10:50am
online	HIST	HIST120	MW 9:00am 9:50am	24	2	Islamic Civilization	Antoine Borrut	F 11:00am 11:50am
online	HIST	HIST120	MW 9:00am 9:50am	24	6	Islamic Civilization	Antoine Borrut	F 1:00pm 1:50pm
online	HIST	HIST123	MW 2:00pm 3:15pm	40	0	Sub-Saharan Africa Since 1800	Erin Mosely	
online	HIST	HIST132	MW 11:00am 11:50am	24	0	Fighting Slavery	Richard Bell	Th 11:00am 11:50am
online	HIST	HIST132	MW 11:00am 11:50am	24	0	Fighting Slavery	Richard Bell	Th 12:30pm 1:20pm
online	HIST	HIST132	MW 11:00am 11:50am	24	1	Fighting Slavery	Richard Bell	Th 2:00pm 2:50pm
online	HIST	HIST132	MW 11:00am 11:50am	24	3	Fighting Slavery	Richard Bell	F 10:00am 10:50am
online	HIST	HIST132	MW 11:00am 11:50am	24	2	Fighting Slavery	Richard Bell	F 11:00am 11:50am
online	HIST	HIST132	MW 11:00am 11:50am	24	4	Fighting Slavery	Richard Bell	F 1:00pm 1:50pm
online	HIST	HIST132C	MW 11:00am 11:50am	20	5	Fighting Slavery	Richard Bell	Th 9:30am 10:20am
online	HIST	HIST133	MW 11:00am 11:50am	24	1	"God Wills It!" The Crusades in Medieval and Modern Perspectives	Janna Bianchini	W 12:00pm 12:50pm
online	HIST	HIST133	MW 11:00am 11:50am	24	16	"God Wills It!" The Crusades in Medieval and Modern Perspectives	Janna Bianchini	F 12:00pm 12:50pm
online	HIST	HIST133	MW 11:00am 11:50am	24	14	"God Wills It!" The Crusades in Medieval and Modern Perspectives	Janna Bianchini	F 2:00pm 2:50pm
online	HIST	HIST135	TuTh 11:00am 11:50am	24	0	Civil Discourse or Urban Riot: Why Cities Don't (Often) Explode	Bernard Cooperman	W 11:00am 11:50am
online	HIST	HIST135	TuTh 11:00am 11:50am	24	0	Civil Discourse or Urban Riot: Why Cities Don't (Often) Explode	Bernard Cooperman	W 12:00pm 12:50pm
online	HIST	HIST135	TuTh 11:00am 11:50am	24	0	Civil Discourse or Urban Riot: Why Cities Don't (Often) Explode	Bernard Cooperman	Th 12:30pm 1:20pm
online	HIST	HIST135C	TuTh 11:00am 11:50am	20	3	Civil Discourse or Urban Riot: Why Cities Don't (Often) Explode	Bernard Cooperman	Th 5:00pm 5:50pm
online	HIST	HIST136	MW 9:00am 9:50am	24	0	Moneyland: Business in American Culture	David Sicilia	M 10:00am 10:50am
online	HIST	HIST136	MW 9:00am 9:50am	24	0	Moneyland: Business in American Culture	David Sicilia	M 12:00pm 12:50pm
online	HIST	HIST136	MW 9:00am 9:50am	24	3	Moneyland: Business in American Culture	David Sicilia	M 1:00pm 1:50pm
online	HIST	HIST136	MW 9:00am 9:50am	24	0	Moneyland: Business in American Culture	David Sicilia	W 10:00am 10:50am
online	HIST	HIST136	MW 9:00am 9:50am	24	13	Moneyland: Business in American Culture	David Sicilia	W 12:00pm 12:50pm
online	HIST	HIST136	MW 9:00am 9:50am	24	12	Moneyland: Business in American Culture	David Sicilia	W 1:00pm 1:50pm
online	HIST	HIST187	TuTh 3:30pm 4:20pm	24	0	God, Land, Power, and the People: Moral Issues in the Jewish Historical Experience	Bernard Cooperman	F 11:00am 11:50am
online	HIST	HIST187	TuTh 3:30pm 4:20pm	24	0	God, Land, Power, and the People: Moral Issues in the Jewish Historical Experience	Bernard Cooperman	F 1:00pm 1:50pm
online	HIST	HIST187	TuTh 3:30pm 4:20pm	24	1	God, Land, Power, and the People: Moral Issues in the Jewish Historical Experience	Bernard Cooperman	F 2:00pm 2:50pm
online	HIST	HIST200	TuTh 11:00am 11:50am	24	2	Interpreting American History: Beginnings to 1877	Robert Chiles	Th 9:30am 10:20am
online	HIST	HIST200	TuTh 11:00am 11:50am	24	2	Interpreting American History: Beginnings to 1877	Robert Chiles	Th 2:00pm 2:50pm
online	HIST	HIST200	TuTh 11:00am 11:50am	24	1	Interpreting American History: Beginnings to 1877	Robert Chiles	Th 12:30pm 1:20pm
online	HIST	HIST200	TuTh 11:00am 11:50am	24	1	Interpreting American History: Beginnings to 1877	Robert Chiles	F 9:00am 9:50am
online	HIST	HIST200	TuTh 11:00am 11:50am	24	0	Interpreting American History: Beginnings to 1877	Robert Chiles	F 10:00am 10:50am
online	HIST	HIST200	TuTh 11:00am 11:50am	24	0	Interpreting American History: Beginnings to 1877	Robert Chiles	F 12:00pm 12:50pm
online	HIST	HIST200	MW 3:00pm 4:15pm	27	3	Interpreting American History: Beginnings to 1877	Richard Bell	
online	HIST	HIST201	MW 12:00pm 12:50pm	24	1	Interpreting American History: From 1865 to the Present	Howard Smead	M 9:00am 9:50am
online	HIST	HIST201	MW 12:00pm 12:50pm	24	0	Interpreting American History: From 1865 to the Present	Howard Smead	M 10:00am 10:50am
online	HIST	HIST201	MW 12:00pm 12:50pm	24	0	Interpreting American History: From 1865 to the Present	Howard Smead	M 1:00pm 1:50pm
online	HIST	HIST201	MW 12:00pm 12:50pm	24	0	Interpreting American History: From 1865 to the Present	Howard Smead	W 9:00am 9:50am
online	HIST	HIST201	MW 12:00pm 12:50pm	24	2	Interpreting American History: From 1865 to the Present	Howard Smead	W 10:00am 10:50am
online	HIST	HIST201	MW 12:00pm 12:50pm	24	0	Interpreting American History: From 1865 to the Present	Howard Smead	W 1:00pm 1:50pm
online	HIST	HIST201	MW 12:00pm 12:50pm	24	1	Interpreting American History: From 1865 to the Present	Howard Smead	F 11:00am 11:50am
online	HIST	HIST201	MW 12:00pm 12:50pm	24	0	Interpreting American History: From 1865 to the Present	Howard Smead	F 1:00pm 1:50pm
online	HIST	HIST201	MW 12:00pm 12:50pm	24	0	Interpreting American History: From 1865 to the Present	Howard Smead	F 2:00pm 2:50pm
online	HIST	HIST201	TuTh 12:30pm 1:20pm	24	0	Interpreting American History: From 1865 to the Present	Robert Chiles	F 9:00am 9:50am
online	HIST	HIST201	TuTh 12:30pm 1:20pm	24	0	Interpreting American History: From 1865 to the Present	Robert Chiles	F 10:00am 10:50am
online	HIST	HIST201	TuTh 12:30pm 1:20pm	24	0	Interpreting American History: From 1865 to the Present	Robert Chiles	F 11:00am 11:50am
online	HIST	HIST201	TuTh 12:30pm 1:20pm	24	0	Interpreting American History: From 1865 to the Present	Robert Chiles	F 12:00pm 12:50pm
online	HIST	HIST201	TuTh 12:30pm 1:20pm	24	0	Interpreting American History: From 1865 to the Present	Robert Chiles	F 1:00pm 1:50pm
online	HIST	HIST201	TuTh 12:30pm 1:20pm	24	0	Interpreting American History: From 1865 to the Present	Robert Chiles	F 2:00pm 2:50pm
online	HIST	HIST201	TuTh 4:30pm 5:45pm	27	0	Interpreting American History: From 1865 to the Present	Robert Chiles	
online	HIST	HIST204	TuTh 12:30pm 1:45pm	40	2	Introduction to the History of Science	Melinda Baldwin	
online	HIST	HIST208D	Tu 9:30am 11:20am	12	2	Historical Research and Methods Seminar; Finding Our Place: Citizenship in United States History	Derek Litvak	
online	HIST	HIST208D	Tu 12:30pm 2:20pm	12	3	Historical Research and Methods Seminar; Finding Our Place: Citizenship in United States History	Derek Litvak	
online	HIST	HIST208E	W 10:00am 11:50am	12	0	Historical Research and Methods Seminar; Constructing, Imagining, and Narrating Pre-Modern Cities	Kader Smail	
online	HIST	HIST208E	W 1:00pm 2:50pm	12	7	Historical Research and Methods Seminar; Constructing, Imagining, and Narrating Pre-Modern Cities	Kader Smail	
online	HIST	HIST215	TuTh 2:00pm 3:15pm	30	0	Women in Western Europe to 1750	Sabrina Baron	
online	HIST	HIST219C		25	14	Special Topics in History; Can Jews be Arabs? Identity and Crisis for the Jews of Arab Lands in Modern Times	Shay Hazkani	
online	HIST	HIST219E	TuTh 11:30am 1:00pm	12	0	Special Topics in History; Visual Cultures of Islam	Instructor: TBA	
online	HIST	HIST219M		50	30	Special Topics in History; Archeology and History of Palestine: Neolithic to Muhammed	Gregory Stoehr	
online	HIST	HIST224	TuTh 3:30pm 4:45pm	40	0	Modern Military History, 1494-1815	Patrick Chung	
online	HIST	HIST234	TuTh 9:30am 10:45am	40	1	Invaders, Conquerors, Usurpers: A History of Pre-Modern Britain to 1485	Sabrina Baron	
online	HIST	HIST237	MW 2:00pm 3:15pm	39	2	Russian Civilization	Sarah Cameron	
online	HIST	HIST240	TuTh 9:30am 10:20am	24	14	Europe in the Twentieth Century	Jeffrey Herf	F 10:00am 10:50am
online	HIST	HIST240	TuTh 9:30am 10:20am	24	14	Europe in the Twentieth Century	Jeffrey Herf	F 11:00am 11:50am
online	HIST	HIST240	TuTh 9:30am 10:20am	24	17	Europe in the Twentieth Century	Jeffrey Herf	F 1:00pm 1:50pm
online	HIST	HIST254	TuTh 11:00am 12:15pm	40	2	African-American History to 1865	Christopher Bonner	
online	HIST	HIST284	MW 10:00am 10:50am	24	0	East Asian Civilization I	Ting Zhang	M 11:00am 11:50am
online	HIST	HIST284	MW 10:00am 10:50am	24	1	East Asian Civilization I	Ting Zhang	W 12:00pm 12:50pm
online	HIST	HIST284	MW 10:00am 10:50am	24	1	East Asian Civilization I	Ting Zhang	W 1:00pm 1:50pm
online	HIST	HIST289O	TuTh 11:00am 11:50am	24	0	Lawlessness: From Pirates to Body-snatchers, Exploring the Legitimacy of Illicit Activity	Anne Rush	F 11:00am 11:50am
online	HIST	HIST289O	TuTh 11:00am 11:50am	24	0	Lawlessness: From Pirates to Body-snatchers, Exploring the Legitimacy of Illicit Activity	Anne Rush	F 1:00pm 1:50pm
online	HIST	HIST289O	TuTh 11:00am 11:50am	24	0	Lawlessness: From Pirates to Body-snatchers, Exploring the Legitimacy of Illicit Activity	Anne Rush	F 2:00pm 2:50pm
online	HIST	HIST289O	TuTh 3:00pm 4:15pm	28	1	Lawlessness: From Pirates to Body-snatchers, Exploring the Legitimacy of Illicit Activity	Anne Rush	
online	HIST	HIST319J	TuTh 3:30pm 4:45pm	20	3	Special Topics in History; Confederate Monuments in Historical Perspective	Leslie Rowland	
online	HIST	HIST319L	TuTh 2:00pm 3:15pm	20	0	Special Topics in History; Islam: Learning, Piety, and Practice	Ahmet Karamustafa	
online	HIST	HIST319R	TuTh 2:00pm 3:15pm	40	2	Special Topics in History; Genghis Khan and the Mongols: Destroyers of Worlds and Patrons of Culture	Colleen Ho	
online	HIST	HIST319V	MW 3:30pm 4:45pm	40	2	Special Topics in History; America in the 1960's	Katarina Keane	
online	HIST	HIST319W	TuTh 3:30pm 4:45pm	40	7	Special Topics in History; Hollywood and Politics in the 20th Century	Saverio Giovacchini	
online	HIST	HIST326	MW 3:30pm 4:45pm	40	0	The Roman Republic	Elizabeth Conner	
online	HIST	HIST328A	MW 2:00pm 3:15pm	40	11	Selected Topics in History; "Forging the Tortilla Curtain": US-Mexican Borderlands	Chantel Rodriguez	
online	HIST	HIST328L	TuTh 12:30pm 1:45pm	40	0	Selected Topics in History; Empires, Revolutions, and Cold Wars: Modern Central and Eastern Europe	Piotr H Kosicki	
online	HIST	HIST328R	MW 2:00pm 3:15pm	40	2	Selected Topics in History; Global History of Soccer: Politics, Culture, and Society	Daniel Richter	
online	HIST	HIST329B	MW 12:00pm 12:50pm	40	2	Special Topics in History; Drugs in the Modern World: From Opium Wars to the War on Drugs	Daniel Richter	
online	HIST	HIST329E	TuTh 3:30pm 4:45pm	40	2	Special Topics in History; Black Women in United States History	Elsa Barkley Brown	
online	HIST	HIST329G	TuTh 11:00am 12:15pm	20	7	The Israeli Settler Movement: The Road to One State?	Shay Hazkani	
online	HIST	HIST331	MW 2:00pm 3:15pm	30	1	Europe in the High Middle Ages: 1000-1500	Janna Bianchini	
online	HIST	HIST339A	TuTh 11:00am 12:15pm	40	1	Special Topics in History; History of Socialism	David Sartorius	
online	HIST	HIST353	TuTh 11:00am 12:15pm	40	9	America in the Revolutionary Era, 1763-1815	Holly Brewer	
online	HIST	HIST355	TuTh 9:30am 10:45am	40	0	Civil War and the Rise of Industrialization, 1860-1900	Robert Chiles	
online	HIST	HIST357	MW 2:00pm 3:15pm	40	1	Recent America: 1945-Present	Howard Smead	
online	HIST	HIST361	MW 2:00pm 3:15pm	40	23	Metropolitan Change and Modern America: Cities, Suburbs, Hinterlands	David Freund	
online	HIST	HIST370	MW 2:00pm 3:15pm	40	27	Jews and Judaism in Antiquity I: Sixth Century BCE through the First Century CE	Hayim Lapin	
online	HIST	HIST375	TuTh 2:00pm 3:15pm	40	36	Modern Jewish History II: World Jewry Since 1870	Marsha Rozenblit	
online	HIST	HIST382	MW 2:00pm 3:15pm	40	14	Law and Culture in Late Imperial China	Ting Zhang	
online	HIST	HIST395	W 1:00pm 2:50pm	15	7	Honors Colloquium I	Robyn Muncy	
online	HIST	HIST405	W 3:30pm 6:00pm	20	3	Environmental History	Thomas Zeller	
online	HIST	HIST408B	W 10:00am 11:50am	12	0	Senior Seminar; What Does Government Do? The State in American History	David Freund	
online	HIST	HIST408W	Th 2:00pm 3:50pm	12	0	Senior Seminar; The Struggle for US Women's Suffrage: History and Memory	Robyn Muncy	
online	HIST	HIST408Z	Tu 2:00pm 3:50pm	12	0	Senior Seminar; The Cuban Revolution	David Sartorius	
online	HIST	HIST415	Th 2:00pm 4:30pm	15	3	Ideas and Politics in Europe Since 1900	Jeffrey Herf	
online	HIST	HIST419Q	MW 2:00pm 3:15pm	30	19	Before the Holocaust: The Golden Age of Eastern European Jewry	Rachel Manekin	
online	HIST	HIST428A	TuTh 3:30pm 4:45pm	40	32	Selected Topics in History; Chinese Cities and Frontiers	James Gao	
online	HIST	HIST428J	Tu 3:30pm 6:00pm	9	1	Selected Topics in History; Global Revolutions in the Modern Era	Piotr H Kosicki	
online	HIST	HIST428N	TuTh 3:30pm 4:45pm	30	13	Selected Topics in History; Living with Pachamama: Religion and Ritual in the Andes from the Incas to the Present	James Maffie	
online	HIST	HIST429A	TuTh 12:30pm 1:45pm	30	3	Special Topics in History; Victoria's Secrets: Sex and Class in Nineteenth Century Britain	Julie Taddeo	
online	HIST	HIST429O	W 3:30pm 6:00pm	12	3	Special Topics in History; Righting Historical Wrongs: Global Struggles for Truth and Justice	Erin Mosely	
online	HIST	HIST429X	MW 4:00pm 5:15pm	40	12	Tradition and Change: Jewish Religion in the Modern World	Rachel Manekin	
online	HIST	HIST450	MW 2:00pm 3:15pm	40	22	American Capitalism: 1600-1900	David Sicilia	
online	HIST	HIST466	Th 2:00pm 4:30pm	20	4	Immigration and Ethnicity in the U.S.	Robert Chiles	
online	HIST	HIST481	TuTh 11:00am 12:15pm	40	6	A History of Modern China	James Gao	
online	HIST	HIST482	MW 3:30pm 4:45pm	30	5	History of Japan to 1800	Louisa Rubinfien	
online	HIST	HIST491	TuTh 9:30am 10:45am	30	1	History of the Ottoman Empire	Madeline Zilfi	
online	HIST	HIST601	Tu 6:00pm 8:30pm	15	4	History and Contemporary Theory	Saverio Giovacchini	
online	HIST	HIST608A	Tu 3:30pm 6:00pm	15	10	General Seminar; American History	Holly Brewer	
online	HIST	HIST610	Th 2:00pm 4:45pm	20	1	Introduction to Museum Scholarship	Diana Marsh	
online	HIST	HIST619G	Th 3:30pm 6:00pm	12	0	Special Topics in History; Slavery, Freedom, and Citizenship: Readings in Nineteenth Century US	Christopher Bonner	
online	HIST	HIST619O	W 3:30pm 6:00pm	8	2	Special Topics in History; Righting Historical Wrongs: Global Struggles fro Truth and Justice	Erin Mosely	
online	HIST	HIST619Y	TuTh 9:30am 10:45am	5	3	Special Topics in History; History of the Ottoman Empire	Madeline Zilfi	
online	HIST	HIST638C	Th 6:00pm 8:30pm	12	6	Special Topics in History; War and Society in 20th Century US History	Patrick Chung	
